step,success_count,group_type,is_positive,is_informative,has_advantage_signal,has_actor_update,has_pg_signal,actor/entropy,actor/grad_norm,actor/loss,actor/lr,actor/perf/cpu_memory_used_gb,actor/perf/max_memory_allocated_gb,actor/perf/max_memory_reserved_gb,actor/pg_clipfrac,actor/pg_clipfrac_lower,actor/pg_loss,actor/ppo_kl,critic/advantages/max,critic/advantages/mean,critic/advantages/min,critic/returns/max,critic/returns/mean,critic/returns/min,critic/rewards/max,critic/rewards/mean,critic/rewards/min,critic/score/max,critic/score/mean,critic/score/min,global_seqlen/balanced_max,global_seqlen/balanced_min,global_seqlen/max,global_seqlen/mean,global_seqlen/min,global_seqlen/minmax_diff,perf/mfu/actor,perf/throughput,perf/time_per_step,perf/total_num_tokens,prompt_length/clip_ratio,prompt_length/max,prompt_length/mean,prompt_length/min,response/aborted_ratio,response_length/clip_ratio,response_length/max,response_length/mean,response_length/min,response_length_non_aborted/clip_ratio,response_length_non_aborted/max,response_length_non_aborted/mean,response_length_non_aborted/min,rollout_corr/chi2_seq,rollout_corr/chi2_token,rollout_corr/k3_kl,rollout_corr/kl,rollout_corr/log_ppl_abs_diff,rollout_corr/log_ppl_diff,rollout_corr/log_ppl_diff_max,rollout_corr/log_ppl_diff_min,rollout_corr/ppl_ratio,rollout_corr/rollout_log_ppl,rollout_corr/rollout_ppl,rollout_corr/training_log_ppl,rollout_corr/training_ppl,timing_per_token_ms/adv,timing_per_token_ms/gen,timing_per_token_ms/update_actor,timing_s/adv,timing_s/gen,timing_s/old_log_prob,timing_s/save_checkpoint,timing_s/step,timing_s/update_actor,timing_s/update_weights,training/epoch,training/global_step,training/num_turns/max,training/num_turns/mean,training/num_turns/min,training/rollout_actor_probs_pearson_corr,training/rollout_probs_diff_max,training/rollout_probs_diff_mean,training/rollout_probs_diff_std,training/rollout_probs_diff_valid
417.0,0,all_fail,False,False,False,False,False,0.8038131594657898,0.0,0.0,1e-06,48.823333740234375,24.036709308624268,28.189453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18696.0,18696.0,18696.0,18696.0,18696.0,0.0,0.0,189.43108101313499,98.69552504271269,18696.0,1.0,882.0,882.0,882.0,0.0,0.125,512.0,286.5,73.0,0.125,512.0,286.5,73.0,0.2576483488082886,0.0006718635559082031,0.00044943211833015084,0.0005620886804535985,0.0020383894443511963,0.0006546378135681152,0.00475841760635376,-0.004738867282867432,1.0006577968597412,0.8472955822944641,2.377934455871582,0.8479501605033875,2.3799664974212646,0.0006124451672789833,18.762155096282303,0.36388380921441404,0.011450274847447872,86.00571896135807,3.274789737071842,,98.69552504271269,6.803171697072685,2.096199751831591,0.0,417.0,2.0,2.0,2.0,0.9997026920318604,0.061907827854156494,0.004177250899374485,0.007544630207121372,1.0
418.0,0,all_fail,False,False,False,False,False,0.8078059554100037,0.0,0.0,1e-06,48.832298278808594,24.036709308624268,28.189453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17389.0,17389.0,17389.0,17389.0,17389.0,0.0,0.0,214.3330888481477,81.1307301800698,17389.0,1.0,774.0,774.0,774.0,0.0,0.0625,512.0,312.8125,136.0,0.0625,512.0,312.8125,136.0,0.4311408996582031,0.0016286373138427734,0.00047893618466332555,0.0001433906436432153,0.0011714920401573181,0.00018688291311264038,0.0031873583793640137,-0.003711521625518799,1.0001881122589111,0.8300186991691589,2.343367338180542,0.8302055597305298,2.343798875808716,0.0005578462083094677,13.78731038598167,0.3673279787249299,0.009700387716293335,69.00548848183826,3.130494108889252,,81.1307301800698,6.387466222047806,2.099975109100342,0.0,418.0,2.0,2.0,2.0,0.9996752738952637,0.061972856521606445,0.004335532430559397,0.007839086465537548,1.0
419.0,3,mixed,True,True,True,True,True,0.793179452419281,0.15685585141181946,0.06644699722528458,1e-06,48.83068084716797,24.201257705688477,28.189453125,0.0,0.0,0.066446996293962,0.0,2.015559434890747,-0.066446952521801,-0.4651290774345398,2.015559434890747,-0.066446952521801,-0.4651290774345398,1.0,0.1875,0.0,1.0,0.1875,0.0,20128.0,20128.0,20128.0,20128.0,20128.0,0.0,0.0,202.5264839585326,99.38453286001459,20128.0,1.0,971.0,971.0,971.0,0.0,0.0625,512.0,287.0,149.0,0.0625,512.0,287.0,149.0,0.5417459011077881,0.0021898746490478516,0.00048266243538819253,-0.00012411156785674393,0.001271592453122139,-0.00015269778668880463,0.0031250715255737305,-0.002867579460144043,0.9998485445976257,0.816802442073822,2.3372247219085693,0.8166496753692627,2.3370556831359863,0.0004813799237394158,18.72966723931947,0.36263772394653965,0.00968921510502696,86.006631962955,3.433458840008825,,99.38453286001459,7.29917210759595,2.1338237901218235,0.0,419.0,2.0,2.0,2.0,0.9996935725212097,0.07822301983833313,0.004116381984204054,0.007654261309653521,1.0
420.0,0,all_fail,False,False,False,False,False,0.8891284465789795,0.0,0.0,1e-06,48.855533599853516,24.201257705688477,28.189453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18915.0,18915.0,18915.0,18915.0,18915.0,0.0,0.0,185.6242094990169,101.89942384697497,18915.0,1.0,826.0,826.0,826.0,0.0,0.1875,512.0,356.1875,171.0,0.1875,512.0,356.1875,171.0,1.653411865234375,0.002289891242980957,0.00046457001008093357,-0.00021615684090647846,0.001819860190153122,-2.5685876607894897e-05,0.005039811134338379,-0.002585887908935547,0.999976634979248,0.97182697057724,2.815122604370117,0.9718012809753418,2.815938949584961,0.0005394740543713999,15.617845177073256,0.3682659720318077,0.01020415173843503,89.00609966414049,3.322447245940566,,101.89942384697497,6.965750860981643,2.0821166317909956,0.0,420.0,2.0,2.0,2.0,0.9997038841247559,0.05411684513092041,0.00426586763933301,0.007668504025787115,1.0
421.0,2,mixed,True,True,True,True,True,0.6213904023170471,0.238661527633667,-0.06215876340866089,1e-06,48.84156799316406,24.201257705688477,28.189453125,0.0,0.0,-0.062158770859241486,0.0,2.561730146408081,0.06215875223278999,-0.3659614622592926,2.561730146408081,0.06215875223278999,-0.3659614622592926,1.0,0.125,0.0,1.0,0.125,0.0,9311.0,9311.0,9311.0,9311.0,9311.0,0.0,0.0,160.9522098454204,57.84946978325024,9311.0,1.0,402.0,402.0,402.0,0.0,0.0625,316.0,179.9375,79.0,0.0625,316.0,179.9375,79.0,0.2623417377471924,0.0017609596252441406,0.0004160272656008601,-4.618625098373741e-05,0.0017770733684301376,-0.0001121368259191513,0.005363881587982178,-0.004195451736450195,0.9998905062675476,0.6698520183563232,1.9858040809631348,0.669739842414856,1.985464096069336,0.0011246230210394752,17.021134582753497,0.42262831780847054,0.010471364948898554,49.00384646374732,2.289232459384948,,57.84946978325024,3.935092267114669,2.113241800107062,0.0,421.0,2.0,2.0,2.0,0.9996680021286011,0.061870187520980835,0.003971330355852842,0.007572793401777744,1.0
422.0,0,all_fail,False,False,False,False,False,0.946679949760437,0.0,0.0,1e-06,48.82332229614258,24.201257705688477,28.189453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14058.0,14058.0,14058.0,14058.0,14058.0,0.0,0.0,136.5559485977054,102.94681516522542,14058.0,1.0,617.0,617.0,617.0,0.0,0.0625,512.0,261.625,123.0,0.0625,512.0,261.625,123.0,1.0887863636016846,0.0035767555236816406,0.00046156020835042,-0.0008605617913417518,0.001367572695016861,-0.0009305216372013092,0.0012538433074951172,-0.005700588226318359,0.9990713596343994,0.9473273158073425,2.6376709938049316,0.9463968276977539,2.6354427337646484,0.000737379782716959,21.979630067415012,0.3918333727427051,0.010366084985435009,92.00673146219924,2.8426445769146085,,102.94681516522542,5.508393554016948,2.0833972678519785,0.0,422.0,2.0,2.0,2.0,0.999699056148529,0.06141519546508789,0.004372745286673307,0.007726864889264107,1.0
423.0,0,all_fail,False,False,False,False,False,0.8212920427322388,0.0,0.0,1e-06,48.890716552734375,24.201257705688477,28.189453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12809.0,12809.0,12809.0,12809.0,12809.0,0.0,0.0,131.54920645403035,97.37040872592479,12809.0,1.0,544.0,544.0,544.0,0.0,0.0625,498.0,256.5625,137.0,0.0625,498.0,256.5625,137.0,0.7531390190124512,0.0019960403442382812,0.000476319546578452,-4.285953036742285e-05,0.0015112049877643585,0.0003704242408275604,0.003966569900512695,-0.002593994140625,1.0003721714019775,0.8835992813110352,2.4701027870178223,0.883969783782959,2.471424102783203,0.0008014024574347687,21.195147094066083,0.3959682417946376,0.010265164077281952,87.00607882114127,2.698788804002106,,97.37040872592479,5.071957209147513,2.0886304462328553,0.0,423.0,2.0,2.0,2.0,0.9996997117996216,0.06254309415817261,0.004319039173424244,0.007552846800535917,1.0
424.0,0,all_fail,False,False,False,False,False,0.6384005546569824,0.0,0.0,1e-06,48.84206771850586,24.201257705688477,28.24609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13358.0,13358.0,13358.0,13358.0,13358.0,0.0,0.0,176.82323804884464,75.54436932271346,13358.0,1.0,572.0,572.0,572.0,0.0,0.0625,418.0,262.875,118.0,0.0625,418.0,262.875,118.0,0.09230077266693115,0.0009098052978515625,0.0004613701021298766,0.0004694415256381035,0.001289302483201027,0.0003105606883764267,0.003445446491241455,-0.0027812719345092773,1.0003118515014648,0.7036358118057251,2.055030584335327,0.7039462924003601,2.055630683898926,0.0007489304596354352,15.455272623425934,0.39022532410234734,0.010004213079810143,65.00487665412948,2.740069357212633,,75.54436932271346,5.212629879359156,2.078734172973782,0.0,424.0,2.0,2.0,2.0,0.9996144771575928,0.06085523962974548,0.004390841815620661,0.008191375993192196,1.0
425.0,0,all_fail,False,False,False,False,False,0.6332391500473022,0.0,0.0,1e-06,48.85921096801758,24.201257705688477,28.24609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17263.0,17263.0,17263.0,17263.0,17263.0,0.0,0.0,210.2403772157179,82.11077352799475,17263.0,1.0,722.0,722.0,722.0,0.0,0.1875,512.0,356.9375,146.0,0.1875,512.0,356.9375,146.0,-0.2322978377342224,-3.4868717193603516e-05,0.00040316113154403865,0.0008224401390179992,0.0013144239783287048,0.0009248107671737671,0.0027527809143066406,-0.0015088915824890137,1.00092613697052,0.6826131343841553,2.0181000232696533,0.6835378408432007,2.0201828479766846,0.0006533958061416919,12.257941863270462,0.3696015046764113,0.011279571801424026,70.0051059811376,3.1324906684458256,,82.11077352799475,6.380430775228888,2.0827666390687227,0.0,425.0,2.0,2.0,2.0,0.9996840953826904,0.060493528842926025,0.0038625365123152733,0.007511684205383062,1.0
426.0,16,all_pass,True,False,False,False,False,0.7984899878501892,0.0,0.0,1e-06,48.85556411743164,24.201257705688477,28.24609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,12664.0,12664.0,12664.0,12664.0,12664.0,0.0,0.0,230.2283167814727,55.00626585399732,12664.0,1.0,596.0,596.0,596.0,0.0,0.0625,280.0,195.5,126.0,0.0625,280.0,195.5,126.0,0.3036372661590576,0.0010814666748046875,0.00046526556252501905,0.0003918862494174391,0.0019435621798038483,0.00010681897401809692,0.00427776575088501,-0.004110455513000488,1.0001096725463867,0.7448844909667969,2.2192087173461914,0.7449913024902344,2.2201106548309326,0.0007840136930332369,14.387247089506186,0.3804756229992224,0.009928749408572912,45.00330889597535,2.599510833155364,,55.00626585399732,4.8183432896621525,2.0832150210626423,0.0,426.0,2.0,2.0,2.0,0.9996636509895325,0.06205606460571289,0.004411780275404453,0.00797338504344225,1.0
427.0,0,all_fail,False,False,False,False,False,0.6390084624290466,0.0,0.0,1e-06,48.84800338745117,24.201257705688477,28.361328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14321.0,14321.0,14321.0,14321.0,14321.0,0.0,0.0,122.42775372381321,116.97511033574119,14321.0,1.0,532.0,532.0,532.0,0.0,0.125,512.0,363.0625,235.0,0.125,512.0,363.0625,235.0,0.11339735984802246,0.0004342794418334961,0.00036654790164902806,0.0005154622485861182,0.001256672665476799,0.0004253145307302475,0.0019759535789489746,-0.0018215775489807129,1.000426173210144,0.6842252612113953,2.0318803787231445,0.6846506595611572,2.0327205657958984,0.0007719354725222823,18.248930286803986,0.38556591417411795,0.011054887901991606,106.00803603604436,2.8369914228096604,,116.97511033574119,5.521689456887543,2.0991635587997735,0.0,427.0,2.0,2.0,2.0,0.9997025728225708,0.06073087453842163,0.0036850962787866592,0.007369097322225571,1.0
428.0,6,mixed,True,True,True,True,True,0.5820782780647278,0.16078755259513855,-0.05634458363056183,1e-06,48.92896270751953,24.201257705688477,28.361328125,0.0,0.0,-0.056344578973948956,0.0,1.2499974966049194,0.05634463205933571,-0.7499985098838806,1.2499974966049194,0.05634463205933571,-0.7499985098838806,1.0,0.375,0.0,1.0,0.375,0.0,13248.0,13248.0,13248.0,13248.0,13248.0,0.0,0.0,229.84603639959607,57.6385836689733,13248.0,1.0,564.0,564.0,564.0,0.0,0.0625,495.0,264.0,123.0,0.0625,495.0,264.0,123.0,0.3719593286514282,0.0007997751235961914,0.0003749368479475379,0.0003517399891279638,0.001506958156824112,0.00027447938919067383,0.0024720430374145508,-0.007642567157745361,1.000277042388916,0.6422745585441589,1.9395239353179932,0.6425490975379944,1.9403250217437744,0.0007717356570559927,11.127742646336133,0.39822365602158943,0.010223953984677792,47.00358493812382,2.7650614781305194,,57.6385836689733,5.275666994974017,2.0874449373222888,0.0,428.0,2.0,2.0,2.0,0.9997074604034424,0.058224648237228394,0.0034884701017290354,0.007214693818241358,1.0
429.0,13,mixed,True,True,True,True,True,0.5518897175788879,0.14566664397716522,-0.02006438374519348,1e-06,48.90748977661133,24.201257705688477,28.361328125,0.0,0.0,-0.02006438374519348,0.0,0.4651290774345398,0.020064352080225945,-2.015559434890747,0.4651290774345398,0.020064352080225945,-2.015559434890747,1.0,0.8125,0.0,1.0,0.8125,0.0,11856.0,11856.0,11856.0,11856.0,11856.0,0.0,0.0,185.50839404508238,63.910854605957866,11856.0,1.0,486.0,486.0,486.0,0.0,0.0625,504.0,255.0,178.0,0.0625,504.0,255.0,178.0,0.07602381706237793,0.0011534690856933594,0.00038911541923880577,0.000206879893084988,0.0010779425501823425,0.00012090057134628296,0.002399265766143799,-0.0036358237266540527,1.000121831893921,0.5627867579460144,1.7806427478790283,0.5629076361656189,1.780819058418274,0.0009050393805747371,13.236374015618553,0.39880577359831165,0.010730146896094084,54.0044059837237,2.58112828200683,,63.910854605957866,4.728241251781583,2.0871243593282998,0.0,429.0,2.0,2.0,2.0,0.9996486902236938,0.09047943353652954,0.0036854848731309175,0.007697504945099354,1.0
430.0,0,all_fail,False,False,False,False,False,0.8929382562637329,0.0,0.0,1e-06,48.88777160644531,24.201257705688477,28.361328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9029.0,9029.0,9029.0,9029.0,9029.0,0.0,0.0,105.22465488129788,85.80688632512465,9029.0,1.0,362.0,362.0,362.0,0.0,0.125,311.0,202.3125,118.0,0.125,311.0,202.3125,118.0,-0.0261763334274292,0.00040912628173828125,0.0004911317955702543,0.000775612541474402,0.0016464665532112122,0.0005441978573799133,0.004259705543518066,-0.003423750400543213,1.0005463361740112,0.870151937007904,2.4459431171417236,0.8706961870193481,2.4472601413726807,0.0012303531926584502,23.789332754067573,0.43205465753815975,0.011108858976513147,77.00607012491673,2.288559301290661,,85.80688632512465,3.9010215029120445,2.0991519349627197,0.0,430.0,2.0,2.0,2.0,0.9996837377548218,0.05773526430130005,0.004462905693799257,0.007787209935486317,1.0
431.0,0,all_fail,False,False,False,False,False,0.6015591025352478,0.0,0.0,1e-06,48.862796783447266,24.201257705688477,28.361328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18310.0,18310.0,18310.0,18310.0,18310.0,0.0,0.0,252.56437867506386,72.49636744521558,18310.0,1.0,826.0,826.0,826.0,0.0,0.0625,512.0,318.375,189.0,0.0625,512.0,318.375,189.0,-0.010787367820739746,0.0003896951675415039,0.00039685890078544617,0.0006009823991917074,0.0013797823339700699,0.0006928760558366776,0.0029364824295043945,-0.0023583173751831055,1.0006942749023438,0.595625638961792,1.8227862119674683,0.5963184833526611,1.8239933252334595,0.0005711618239179066,11.779452119941132,0.3641943428217795,0.01045797299593687,60.00452909898013,3.226466125808656,,72.49636744521558,6.668398417066783,2.0888652158901095,0.0,431.0,2.0,2.0,2.0,0.9996442198753357,0.06151390075683594,0.003973366692662239,0.007615227252244949,1.0
432.0,11,mixed,True,True,True,True,True,0.7031114101409912,0.16178810596466064,-0.07337082922458649,1e-06,48.87989807128906,24.201257705688477,28.361328125,0.0,0.0,-0.07337082922458649,0.0,0.652789831161499,0.07337085157632828,-1.4361376762390137,0.652789831161499,0.07337085157632828,-1.4361376762390137,1.0,0.6875,0.0,1.0,0.6875,0.0,11198.0,11198.0,11198.0,11198.0,11198.0,0.0,0.0,160.48573266451118,69.77567297779024,11198.0,1.0,475.0,475.0,475.0,0.0,0.0625,445.0,224.875,117.0,0.0625,445.0,224.875,117.0,0.6901655197143555,0.0017788410186767578,0.0004404472711030394,-8.87839178176364e-06,0.0015624817460775375,0.00016277842223644257,0.002811908721923828,-0.00289231538772583,1.000164270401001,0.7201154232025146,2.07910418510437,0.7202781438827515,2.0793662071228027,0.0008493357899066997,16.677228992612303,0.41331080006241566,0.009510862175375223,60.00466991541907,2.535139180254191,,69.77567297779024,4.62825433909893,2.08868310181424,0.0,432.0,2.0,2.0,2.0,0.999673068523407,0.055124640464782715,0.0041869692504405975,0.007736029103398323,1.0
433.0,0,all_fail,False,False,False,False,False,0.7211434245109558,0.0,0.0,1e-06,48.86354064941406,24.201257705688477,28.36328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14452.0,14452.0,14452.0,14452.0,14452.0,0.0,0.0,225.5616946912533,64.07116252509877,14452.0,1.0,607.0,607.0,607.0,0.0,0.0625,512.0,296.25,134.0,0.0625,512.0,296.25,134.0,0.06047964096069336,0.0007584095001220703,0.00044481715303845704,0.0005091345519758761,0.0013174060732126236,0.00025385431945323944,0.0022655129432678223,-0.002430558204650879,1.0002549886703491,0.8015028834342957,2.410099983215332,0.801756739616394,2.4098501205444336,0.0006606680032514384,11.182306278968536,0.3874576477531871,0.009547973982989788,53.00413176231086,2.867342221084982,,64.07116252509877,5.599537925329059,2.0919912313111126,0.0,433.0,2.0,2.0,2.0,0.9996818900108337,0.06096559762954712,0.004132362082600594,0.007698817644268274,1.0
434.0,0,all_fail,False,False,False,False,False,0.8595016598701477,0.0,0.0,1e-06,48.871788024902344,24.201257705688477,28.36328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16921.0,16921.0,16921.0,16921.0,16921.0,0.0,0.0,145.98115759511597,115.91221962310374,16921.0,1.0,788.0,788.0,788.0,0.0,0.0625,495.0,269.5625,155.0,0.0625,495.0,269.5625,155.0,0.6835832595825195,0.0016148090362548828,0.00045508044422604144,0.00010876704618567601,0.0015091709792613983,0.0002491660416126251,0.003913402557373047,-0.0036252737045288086,1.0002511739730835,0.9084187746047974,2.5431416034698486,0.9086679816246033,2.543968677520752,0.0005956129295068193,24.11494371946577,0.369014392099065,0.010078366380184889,104.00775226205587,3.0803379570133984,,115.91221962310374,6.244092528708279,2.0747831650078297,0.0,434.0,2.0,2.0,2.0,0.9996994137763977,0.06102341413497925,0.0041572330519557,0.007752426899969578,1.0
435.0,0,all_fail,False,False,False,False,False,0.7676755785942078,0.0,0.0,1e-06,48.882537841796875,24.201257705688477,28.36328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11171.0,11171.0,11171.0,11171.0,11171.0,0.0,0.0,121.62499061844953,91.84790019877255,11171.0,1.0,469.0,469.0,469.0,0.0,0.0625,434.0,229.1875,84.0,0.0625,434.0,229.1875,84.0,0.054859042167663574,0.0006784200668334961,0.0004380980972200632,0.0005355646717362106,0.0015353783965110779,0.0006210878491401672,0.0041664838790893555,-0.004357337951660156,1.000623106956482,0.8654427528381348,2.6933233737945557,0.8660638928413391,2.6940786838531494,0.0009121132440809682,22.363251518714133,0.41601671928560047,0.010189217049628496,82.00604331912473,2.556748413015157,,91.84790019877255,4.647322771139443,2.1284512751735747,0.0,435.0,2.0,2.0,2.0,0.9997191429138184,0.059529781341552734,0.0038600394036620855,0.007405870594084263,1.0
436.0,0,all_fail,False,False,False,False,False,0.6357782483100891,0.0,0.0,1e-06,48.929603576660156,24.201257705688477,28.36328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15892.0,15892.0,15892.0,15892.0,15892.0,0.0,0.0,147.71000160544162,107.58919387497008,15892.0,1.0,737.0,737.0,737.0,0.0,0.0625,512.0,256.25,96.0,0.0625,512.0,256.25,96.0,0.7658412456512451,0.00015366077423095703,0.0004303150635678321,0.0007816231227479875,0.002064848318696022,0.0013086143881082535,0.005988478660583496,-0.002945840358734131,1.001312255859375,0.6613877415657043,1.954037070274353,0.662696361541748,1.9569087028503418,0.0006037191639045099,23.416201468988707,0.3767060826204599,0.009594304952770472,96.0064260228537,2.9961328697390854,,107.58919387497008,5.986613065004349,2.0920652146451175,0.0,436.0,2.0,2.0,2.0,0.999670684337616,0.0614379346370697,0.003995551262050867,0.007587826810777187,1.0
437.0,0,all_fail,False,False,False,False,False,0.7445014715194702,0.0,0.0,1e-06,48.87831497192383,24.201257705688477,28.36328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9177.0,9177.0,9177.0,9177.0,9177.0,0.0,0.0,98.804965359924,92.87994754686952,9177.0,1.0,358.0,358.0,358.0,0.0,0.0625,389.0,215.5625,80.0,0.0625,389.0,215.5625,80.0,-0.09749472141265869,0.00044405460357666016,0.00044429273111745715,0.0006645038374699652,0.0014411881566047668,0.0006475299596786499,0.0025734901428222656,-0.0017235279083251953,1.0006487369537354,0.7769615650177002,2.201833486557007,0.77760910987854,2.2032034397125244,0.0010947011337309371,24.35664844999744,0.432943888676362,0.01004607230424881,84.00608050404117,2.3172420486807823,,92.87994754686952,3.9731260663829744,2.075045458972454,0.0,437.0,2.0,2.0,2.0,0.9996798038482666,0.06134411692619324,0.004173573572188616,0.007855353876948357,1.0
438.0,0,all_fail,False,False,False,False,False,0.7600888013839722,0.0,0.0,1e-06,48.8912239074707,24.201257705688477,28.36328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14430.0,14430.0,14430.0,14430.0,14430.0,0.0,0.0,173.5147171296038,83.16297452291474,14430.0,1.0,613.0,613.0,613.0,0.0,0.125,501.0,288.875,104.0,0.125,501.0,288.875,104.0,0.46094298362731934,0.0015746355056762695,0.00040305909351445735,2.0933597625116818e-05,0.001227792352437973,-5.232915282249451e-05,0.0031082630157470703,-0.0021587610244750977,0.9999487996101379,0.8295385837554932,2.569005012512207,0.8294862508773804,2.5681540966033936,0.0007206292362136306,15.578836995515084,0.39349150297258434,0.010398679878562689,72.00538459327072,2.8863680199719965,,83.16297452291474,5.678082387894392,2.0854427292943,0.0,438.0,2.0,2.0,2.0,0.9996832609176636,0.0561864972114563,0.004118084441870451,0.007639020681381226,1.0
439.0,0,all_fail,False,False,False,False,False,0.7765083312988281,0.0,0.0,1e-06,48.911048889160156,24.201257705688477,28.36328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27802.0,27802.0,27802.0,27802.0,27802.0,0.0,0.0,300.3961658652729,92.55111469188705,27802.0,1.0,1464.0,1464.0,1464.0,0.0,0.1875,512.0,273.625,153.0,0.1875,512.0,273.625,153.0,0.11334812641143799,0.0009260177612304688,0.000453276967164129,0.000445499928900972,0.001280803233385086,0.0004228167235851288,0.0032914280891418457,-0.0027757883071899414,1.0004240274429321,0.7820869088172913,2.246691942214966,0.7825096845626831,2.2477667331695557,0.00039796942480390307,17.36083320174375,0.3526833403632329,0.011064345948398113,76.00572775723413,4.150837839115411,,92.55111469188705,9.8053022287786,2.078726716339588,0.0,439.0,2.0,2.0,2.0,0.999667763710022,0.061763226985931396,0.004297669045627117,0.007868158631026745,1.0
440.0,0,all_fail,False,False,False,False,False,0.796795129776001,0.0,0.0,1e-06,48.904781341552734,24.201257705688477,28.36328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16026.0,16026.0,16026.0,16026.0,16026.0,0.0,0.0,153.10837769325474,104.67095427075401,16026.0,1.0,727.0,727.0,727.0,0.0,0.0625,512.0,274.625,102.0,0.0625,512.0,274.625,102.0,0.30694580078125,0.001679062843322754,0.0004488328704610467,6.0040569223929197e-05,0.001473359763622284,1.1526048183441162e-05,0.0028771162033081055,-0.0033322572708129883,1.0000132322311401,0.8491605520248413,2.397010564804077,0.8491719961166382,2.3965320587158203,0.0006587608184716117,21.16679108907665,0.3720577645841853,0.010557300876826048,93.0068800454028,2.984081983100623,,104.67095427075401,5.962597735226154,2.209695286117494,0.0,440.0,2.0,2.0,2.0,0.9996998310089111,0.05521377921104431,0.004067492205649614,0.00759098818525672,1.0
441.0,6,mixed,True,True,True,True,True,0.9403945207595825,0.1890447735786438,-0.027657784521579742,1e-06,48.89585876464844,24.201257705688477,28.36328125,0.0,0.0,-0.027657784521579742,0.0,1.2499974966049194,0.02765781432390213,-0.7499985098838806,1.2499974966049194,0.02765781432390213,-0.7499985098838806,1.0,0.375,0.0,1.0,0.375,0.0,12474.0,12474.0,12474.0,12474.0,12474.0,0.0,0.0,165.9743565416912,75.15618834085763,12474.0,1.0,548.0,548.0,548.0,0.0,0.0625,422.0,231.625,100.0,0.0625,422.0,231.625,100.0,-0.054752349853515625,0.00012922286987304688,0.00047040116623975337,0.0008791389409452677,0.0016214028000831604,0.0008497759699821472,0.003216862678527832,-0.0033645033836364746,1.0008515119552612,0.9769712686538696,2.7402405738830566,0.9778209924697876,2.7427802085876465,0.0009188876189118264,17.540510604509866,0.39538134061007935,0.011462204158306122,65.00513230031356,2.628715675789863,,75.15618834085763,4.931986842770129,2.0784987048245966,0.0,441.0,2.0,2.0,2.0,0.9997046589851379,0.05906254053115845,0.00432245759293437,0.00769843440502882,1.0
