step,global_seqlen/min,global_seqlen/max,global_seqlen/minmax_diff,global_seqlen/balanced_min,global_seqlen/balanced_max,global_seqlen/mean,actor/entropy,training/rollout_probs_diff_valid,training/rollout_probs_diff_max,training/rollout_probs_diff_mean,training/rollout_probs_diff_std,training/rollout_actor_probs_pearson_corr,rollout_corr/training_ppl,rollout_corr/training_log_ppl,rollout_corr/kl,rollout_corr/k3_kl,rollout_corr/rollout_ppl,rollout_corr/rollout_log_ppl,rollout_corr/log_ppl_diff,rollout_corr/log_ppl_abs_diff,rollout_corr/log_ppl_diff_max,rollout_corr/log_ppl_diff_min,rollout_corr/ppl_ratio,rollout_corr/chi2_token,rollout_corr/chi2_seq,actor/pg_clipfrac,actor/ppo_kl,actor/pg_clipfrac_lower,actor/pg_loss,actor/loss,actor/grad_norm,actor/lr,actor/perf/max_memory_allocated_gb,actor/perf/max_memory_reserved_gb,actor/perf/cpu_memory_used_gb,perf/mfu/actor,training/global_step,training/epoch,critic/score/mean,critic/score/max,critic/score/min,critic/rewards/mean,critic/rewards/max,critic/rewards/min,critic/advantages/mean,critic/advantages/max,critic/advantages/min,critic/returns/mean,critic/returns/max,critic/returns/min,response_length/mean,response_length/max,response_length/min,response_length/clip_ratio,response_length_non_aborted/mean,response_length_non_aborted/max,response_length_non_aborted/min,response_length_non_aborted/clip_ratio,response/aborted_ratio,prompt_length/mean,prompt_length/max,prompt_length/min,prompt_length/clip_ratio,timing_s/gen,timing_s/old_log_prob,timing_s/adv,timing_s/update_actor,timing_s/update_weights,timing_s/step,timing_per_token_ms/gen,timing_per_token_ms/adv,timing_per_token_ms/update_actor,perf/total_num_tokens,perf/time_per_step,perf/throughput,training/num_turns/mean,training/num_turns/max,training/num_turns/min,timing_s/save_checkpoint,tpr_group_mean,tpr_group_min,tpr_group_max,tpr_group_range,group_informative,group_all_zero,group_all_one,group_constant_partial,group_any_positive,group_any_perfect,group_has_partial_reward,advantage_signal,nonzero_grad,nonzero_pg_loss
420.0,18006.0,18006.0,0.0,18006.0,18006.0,18006.0,0.8621212244033813,1.0,0.048577189445495605,0.0043094828724861145,0.007741990964859724,0.9996904730796814,2.4272613525390625,0.858128011226654,0.00016945971583481878,0.00045134747051633894,2.4271535873413086,0.8581454157829285,-1.751445233821869e-05,0.0010579805821180344,0.0017156600952148438,-0.0028625130653381348,0.9999833106994629,0.0014719963073730469,0.16512298583984375,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,24.653997898101807,28.380859375,50.56732940673828,0.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.375,507.0,99.0,0.0625,299.375,507.0,99.0,0.0625,0.0,826.0,826.0,826.0,1.0,277.03273008204997,3.2134842853993177,0.00944716902449727,6.611163739115,2.1190146510489285,289.49217442888767,57.83564302339248,0.00052466783430508,0.3671644862332,18006.0,289.49217442888767,62.19857250208014,2.0,2.0,2.0,,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False
421.0,10058.0,10058.0,0.0,10058.0,10058.0,10058.0,0.6215212941169739,1.0,0.05697721242904663,0.003786638844758272,0.00746206846088171,0.9996871948242188,2.0760371685028076,0.6873583793640137,0.0006000830326229334,0.00039865964208729565,2.07413649559021,0.6865413188934326,0.0008169971406459808,0.001983184367418289,0.006876468658447266,-0.003337264060974121,1.0008208751678467,0.000396728515625,0.07748973369598389,0.0,0.0,0.0,-0.0030722767114639282,-0.0030722767114639282,0.1597929149866104,1e-06,24.653997898101807,28.380859375,50.38290023803711,0.0,421.0,0.0,0.637499988079071,1.0,0.0,0.637499988079071,1.0,0.0,0.003072174498811364,1.6652052402496338,-2.928464412689209,0.003072174498811364,1.6652052402496338,-2.928464412689209,226.625,512.0,85.0,0.0625,226.625,512.0,85.0,0.0625,0.0,402.0,402.0,402.0,1.0,51.006651513278484,2.4648969951085746,0.009494767989963293,4.408648545388132,2.1112659950740635,60.50262090470642,14.066919887831904,0.0009440015897756307,0.4383225835541989,10058.0,60.50262090470642,166.24073221293463,2.0,2.0,2.0,,0.637499988079071,0.0,1.0,1.0,True,False,False,False,True,True,True,True,True,True
422.0,13711.0,13711.0,0.0,13711.0,13711.0,13711.0,0.9412493705749512,1.0,0.07353465259075165,0.0040725478902459145,0.007352262735366821,0.9997346997261047,2.609659433364868,0.9351411461830139,-0.0001406847295584157,0.0004637358069885522,2.6109259128570557,0.9353570938110352,-0.00021600350737571716,0.0019546933472156525,0.004507899284362793,-0.00447392463684082,0.9997870326042175,0.0021365880966186523,0.7061712741851807,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,24.653997898101807,28.380859375,50.558841705322266,0.0,422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.9375,512.0,121.0,0.0625,239.9375,512.0,121.0,0.0625,0.0,617.0,617.0,617.0,1.0,76.01147616002709,2.7960750069469213,0.010565682779997587,5.379568003118038,2.1103271930478513,86.80973494704813,19.79981145090573,0.0007705989920500027,0.3923541684135394,13711.0,86.80973494704813,157.94311557757183,2.0,2.0,2.0,,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False
423.0,12696.0,12696.0,0.0,12696.0,12696.0,12696.0,0.7470128536224365,1.0,0.05882304906845093,0.004205682780593634,0.007712169084697962,0.9996750950813293,2.136796236038208,0.7497494220733643,0.0003983491915278137,0.00045299637713469565,2.1356565952301025,0.7492208480834961,0.000528629869222641,0.0008350349962711334,0.0017885565757751465,-0.0013340115547180176,1.0005290508270264,0.0010226964950561523,-0.08349615335464478,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,24.653997898101807,28.380859375,50.58076858520508,0.0,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.5,512.0,136.0,0.0625,249.5,512.0,136.0,0.0625,0.0,544.0,544.0,544.0,1.0,81.01086909230798,2.690045494120568,0.00979067524895072,5.089932733215392,2.1050565191544592,91.40751247480512,20.293303880838675,0.0007711621966722369,0.40090837533202517,12696.0,91.40751247480512,138.89449188872118,2.0,2.0,2.0,,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False
424.0,12885.0,12885.0,0.0,12885.0,12885.0,12885.0,0.6719563603401184,1.0,0.05551809072494507,0.004210410173982382,0.007969316095113754,0.9996399283409119,1.9839648008346558,0.6757354736328125,0.0007330127409659326,0.0004713665402960032,1.981810212135315,0.6747394800186157,0.000995902344584465,0.0019104499369859695,0.005761384963989258,-0.001710057258605957,1.000998854637146,0.00041866302490234375,-0.02317965030670166,0.0,0.0,0.0,-0.28502487391233444,-0.28502488136291504,0.2137603759765625,1e-06,24.653997898101807,28.380859375,50.585994720458984,0.0,424.0,0.0,0.15416666865348816,0.9333333373069763,0.0,0.15416666865348816,0.9333333373069763,0.0,0.2850249111652374,2.524745225906372,-0.4995484948158264,0.2850249111652374,2.524745225906372,-0.4995484948158264,233.3125,428.0,91.0,0.0625,233.3125,428.0,91.0,0.0625,0.0,572.0,572.0,572.0,1.0,61.00914306240156,2.7202655049040914,0.009758853819221258,5.1746615851297975,2.0913080610334873,71.5047025368549,16.34319396260422,0.0007573809716120495,0.40160353784476505,12885.0,71.5047025368549,180.19793863709626,2.0,2.0,2.0,,0.15416666865348816,0.0,0.9333333373069763,0.9333333373069763,True,False,False,False,True,False,True,True,True,True
425.0,16899.0,16899.0,0.0,16899.0,16899.0,16899.0,0.6666728258132935,1.0,0.06217318773269653,0.0040291533805429935,0.0077191488817334175,0.9996699690818787,2.0130252838134766,0.6816411018371582,0.0002530193014536053,0.000440250092651695,2.0118391513824463,0.6812185049057007,0.0004225056618452072,0.001645335927605629,0.004594922065734863,-0.0022369027137756348,1.0004246234893799,0.0012519359588623047,0.36355721950531006,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,24.653997898101807,28.380859375,50.56732177734375,0.0,425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.1875,512.0,143.0,0.25,334.1875,512.0,143.0,0.25,0.0,722.0,722.0,722.0,1.0,79.012206858024,3.1264099623076618,0.009715982247143984,6.378598317038268,2.1088289730250835,91.13544554403052,14.776922920894707,0.0005749442125063012,0.3774541876465038,16899.0,91.13544554403052,185.42730437232063,2.0,2.0,2.0,,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False
426.0,12286.0,12286.0,0.0,12286.0,12286.0,12286.0,0.6974936723709106,1.0,0.06211623549461365,0.004200693219900131,0.0076905000023543835,0.9996724128723145,2.0564162731170654,0.7086373567581177,0.000691527733579278,0.00043155765160918236,2.054905414581299,0.707854151725769,0.0007832404226064682,0.001958852633833885,0.00393223762512207,-0.003723323345184326,1.0007859468460083,0.000339508056640625,0.11003243923187256,0.0,0.0,0.0,-0.10308966040611267,-0.10308966040611267,0.1784782111644745,1e-06,24.653997898101807,28.380859375,50.442867279052734,0.0,426.0,0.0,0.9750000238418579,1.0,0.6000000238418579,0.9750000238418579,1.0,0.6000000238418579,0.10308965295553207,0.24999728798866272,-3.74996280670166,0.10308965295553207,0.24999728798866272,-3.74996280670166,171.875,342.0,101.0,0.0625,171.875,342.0,101.0,0.0625,0.0,596.0,596.0,596.0,1.0,41.00682275323197,2.588656913023442,0.010190554894506931,4.765657010953873,2.0932602579705417,50.96716348780319,14.911571910266172,0.0008294444810765856,0.387893294070802,12286.0,50.96716348780319,241.05716620741762,2.0,2.0,2.0,,0.9750000238418579,0.6000000238418579,1.0,0.3999999761581421,True,False,False,False,True,True,True,True,True,True
427.0,12489.0,12489.0,0.0,12489.0,12489.0,12489.0,0.6659495830535889,1.0,0.05354267358779907,0.0036574562545865774,0.007352971937507391,0.9997090101242065,2.040174722671509,0.7012279033660889,-8.758711919654161e-05,0.00037039321614429355,2.0408103466033936,0.701489269733429,-0.00026123784482479095,0.001127706840634346,0.002052605152130127,-0.004115760326385498,0.9997398853302002,0.0016580820083618164,0.3360384702682495,0.0,0.0,0.0,0.02028834819793701,0.02028834819793701,0.16196367144584656,1e-06,24.653997898101807,28.380859375,50.44387435913086,0.0,427.0,0.0,0.20000001788139343,0.4000000059604645,0.0,0.20000001788139343,0.4000000059604645,0.0,-0.02028839848935604,1.936472773551941,-1.93647301197052,-0.02028839848935604,1.936472773551941,-1.93647301197052,248.5625,512.0,136.0,0.0625,248.5625,512.0,136.0,0.0625,0.0,532.0,532.0,532.0,1.0,835.110211526975,2.665806218981743,0.009881177917122841,5.0177084668539464,2.119400382041931,845.4293743907474,209.98496643876666,0.0007911904809931012,0.40177023515525234,12489.0,845.4293743907474,14.772375290366636,2.0,2.0,2.0,,0.20000001788139343,0.0,0.4000000059604645,0.4000000059604645,True,False,False,False,True,False,True,True,True,True
428.0,13232.0,13232.0,0.0,13232.0,13232.0,13232.0,0.5907093286514282,1.0,0.06214064359664917,0.003690132172778249,0.007351086474955082,0.9996821284294128,1.8101506233215332,0.5799242854118347,0.0005745153175666928,0.0003713993064593524,1.8088405132293701,0.579247236251831,0.0006770864129066467,0.001287907361984253,0.005524814128875732,-0.0020370781421661377,1.0006787776947021,0.00033271312713623047,-0.0916023850440979,0.0,0.0,0.0,0.15337161347270012,0.15337161719799042,0.12940360605716705,1e-06,24.653997898101807,28.380859375,50.52155303955078,0.0,428.0,0.0,0.3166666626930237,1.0,0.0,0.3166666626930237,1.0,0.0,-0.15337160229682922,1.4352840185165405,-0.6651316285133362,-0.15337160229682922,1.4352840185165405,-0.6651316285133362,263.0,512.0,117.0,0.0625,263.0,512.0,117.0,0.0625,0.0,564.0,564.0,564.0,1.0,46.00782087491825,2.799080554395914,0.009302564896643162,5.418472879100591,2.1013643769547343,56.83743823925033,10.933417508298064,0.0007030354365661398,0.4094976480577835,13232.0,56.83743823925033,232.80429959389608,2.0,2.0,2.0,,0.3166666626930237,0.0,1.0,1.0,True,False,False,False,True,True,True,True,True,True
429.0,11967.0,11967.0,0.0,11967.0,11967.0,11967.0,0.6151608824729919,1.0,0.06136608123779297,0.0034997842740267515,0.007146624382585287,0.9997137784957886,1.9738807678222656,0.6516596674919128,0.00024201431369874626,0.0003549498214852065,1.9730514287948608,0.6513250470161438,0.00033465027809143066,0.00100620836019516,0.003285646438598633,-0.0022241175174713135,1.000335693359375,0.0009417533874511719,0.07800912857055664,0.0,0.0,0.0,0.1906183511018753,0.1906183511018753,0.16036096215248108,1e-06,24.653997898101807,28.380859375,50.51359558105469,0.0,429.0,0.0,0.7833333015441895,1.0,0.0,0.7833333015441895,1.0,0.0,-0.1906183362007141,0.5503982901573181,-1.9899011850357056,-0.1906183362007141,0.5503982901573181,-1.9899011850357056,261.9375,457.0,91.0,0.0625,261.9375,457.0,91.0,0.0625,0.0,486.0,486.0,486.0,1.0,51.00832233019173,2.613443193025887,0.00920367194339633,4.8438316457904875,2.138466840144247,61.11498176306486,12.170919191169585,0.0007690876529954316,0.4047657429422986,11967.0,61.11498176306486,195.81123408323285,2.0,2.0,2.0,,0.7833333015441895,0.0,1.0,1.0,True,False,False,False,True,True,True,True,True,True
430.0,9473.0,9473.0,0.0,9473.0,9473.0,9473.0,0.8503397703170776,1.0,0.051849037408828735,0.004456615541130304,0.00778199452906847,0.9996721148490906,2.3056657314300537,0.8141886591911316,0.0012982807820662856,0.0004935424658469856,2.30263614654541,0.81296706199646,0.001221679151058197,0.002310022711753845,0.007818818092346191,-0.004123985767364502,1.0012260675430298,-0.0006350278854370117,0.17006349563598633,0.0,0.0,0.0,0.09874323755502701,0.09874323755502701,0.1404513269662857,1e-06,24.653997898101807,28.380859375,50.54652786254883,0.0,430.0,0.0,0.06666667014360428,1.0,0.0,0.06666667014360428,1.0,0.0,-0.09874320775270462,3.741642475128174,-0.26726019382476807,-0.09874320775270462,3.741642475128174,-0.26726019382476807,230.0625,398.0,142.0,0.0625,230.0625,398.0,142.0,0.0625,0.0,362.0,362.0,362.0,1.0,70.01077295420691,2.3336499743163586,0.01022364106029272,4.010793449357152,2.1252038930542767,78.99134637601674,19.019498221735102,0.0010792400570350175,0.42339210908446656,9473.0,78.99134637601674,119.9245288832826,2.0,2.0,2.0,,0.06666667014360428,0.0,1.0,1.0,True,False,False,False,True,True,True,True,True,True
431.0,17543.0,17543.0,0.0,17543.0,17543.0,17543.0,0.6512024402618408,1.0,0.06673175096511841,0.0042122467420995235,0.007872101850807667,0.9996411800384521,1.9801881313323975,0.6701046228408813,-0.00019075015734415501,0.00045164418406784534,1.9810566902160645,0.6705451011657715,-0.0004405025392770767,0.0015140790492296219,0.0033742785453796387,-0.0026121139526367188,0.9995611310005188,0.0021930932998657227,0.49042022228240967,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,24.653997898101807,28.380859375,50.50705337524414,0.0,431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.4375,497.0,136.0,0.0625,270.4375,497.0,136.0,0.0625,0.0,826.0,826.0,826.0,1.0,62.00849439576268,3.1746171060949564,0.009422298055142164,6.5305925300344825,2.103861364070326,74.32852240791544,14.330597271958096,0.0005370973069111421,0.372262015050703,17543.0,74.32852240791544,236.01975973266218,2.0,2.0,2.0,,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False
432.0,10088.0,10088.0,0.0,10088.0,10088.0,10088.0,0.8027856945991516,1.0,0.06225085258483887,0.004060348495841026,0.007775603793561459,0.9996931552886963,3.5056397914886475,0.9450371861457825,-0.00013208636664785445,0.0005102131981402636,3.496840000152588,0.9446781873703003,0.0003591049462556839,0.002027483657002449,0.006438493728637695,-0.003579854965209961,1.0003621578216553,0.002311229705810547,0.2754567861557007,0.0,0.0,0.0,-0.11426300182938576,-0.11426300555467606,0.21823664009571075,1e-06,24.653997898101807,28.380859375,50.38853454589844,0.0,432.0,0.0,0.47083333134651184,1.0,0.0,0.47083333134651184,1.0,0.0,0.11426293849945068,1.0972635746002197,-0.9763053059577942,0.11426293849945068,1.0972635746002197,-0.9763053059577942,155.5,224.0,27.0,0.0625,155.5,224.0,27.0,0.0625,0.0,475.0,475.0,475.0,1.0,49.00884182890877,2.3580127572640777,0.00980931706726551,4.133299523033202,2.109886744990945,58.12381272530183,19.698087551812208,0.0009723748084125209,0.40972437777886617,10088.0,58.12381272530183,173.56053443494426,2.0,2.0,2.0,,0.47083333134651184,0.0,1.0,1.0,True,False,False,False,True,True,True,True,True,True
433.0,13637.0,13637.0,0.0,13637.0,13637.0,13637.0,0.7089786529541016,1.0,0.05613216757774353,0.0040648700669407845,0.007769877556711435,0.9996760487556458,2.1773719787597656,0.7418186664581299,0.000216024462133646,0.00040832223021425307,2.1763455867767334,0.7414128184318542,0.0004056990146636963,0.0015638992190361023,0.005730926990509033,-0.002134084701538086,1.0004076957702637,0.0012041330337524414,0.18119001388549805,0.0,0.0,0.0,-0.11177670210599899,-0.11177670210599899,0.18567566573619843,1e-06,24.653997898101807,28.380859375,50.544151306152344,0.0,433.0,0.0,0.004166666883975267,0.06666667014360428,0.0,0.004166666883975267,0.06666667014360428,0.0,0.11177670210599899,3.749774694442749,-0.2499849945306778,0.11177670210599899,3.749774694442749,-0.2499849945306778,245.3125,402.0,131.0,0.0625,245.3125,402.0,131.0,0.0625,0.0,607.0,607.0,607.0,1.0,57.00953365908936,2.7498947102576494,0.009770324919372797,5.262947838753462,2.106418614741415,67.63989605894312,14.524721951360346,0.0007164570594245653,0.3859314980386787,13637.0,67.63989605894312,201.61178231433666,2.0,2.0,2.0,,0.004166666883975267,0.0,0.06666667014360428,0.06666667014360428,True,False,False,False,True,False,True,True,True,True
434.0,16681.0,16681.0,0.0,16681.0,16681.0,16681.0,0.8456782102584839,1.0,0.06018489599227905,0.004380278289318085,0.007941598072648048,0.9996702075004578,2.748509407043457,0.8819758892059326,0.0008681307663209736,0.0004837058950215578,2.744762659072876,0.881024956703186,0.000950932502746582,0.0022586435079574585,0.007302343845367432,-0.0024136900901794434,1.0009549856185913,0.00019347667694091797,0.20758843421936035,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,24.653997898101807,28.380859375,50.55492401123047,0.0,434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.5625,414.0,159.0,0.0625,254.5625,414.0,159.0,0.0625,0.0,788.0,788.0,788.0,1.0,88.01217879308388,3.015296005178243,0.009442570619285107,6.0827765869908035,2.1383324707858264,99.75900892866775,21.608686175566874,0.0005660674191766145,0.3646529936449136,16681.0,99.75900892866775,167.2129683237699,2.0,2.0,2.0,,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False
435.0,10731.0,10731.0,0.0,10731.0,10731.0,10731.0,0.9140788316726685,1.0,0.062267005443573,0.004313322249799967,0.007803804241120815,0.9997012615203857,2.6804003715515137,0.9374750256538391,0.0007414863794110715,0.000510019192006439,2.679029703140259,0.9369441270828247,0.0005308426916599274,0.002154368907213211,0.004468142986297607,-0.008031368255615234,1.0005351305007935,0.0005602836608886719,0.5295164585113525,0.0,0.0,0.0,-0.07989847287535667,-0.07989847660064697,0.1934605836868286,1e-06,24.653997898101807,28.380859375,50.58203887939453,0.0,435.0,0.0,0.02500000223517418,0.13333334028720856,0.0,0.02500000223517418,0.13333334028720856,0.0,0.079898402094841,2.0155270099639893,-0.46512162685394287,0.079898402094841,2.0155270099639893,-0.46512162685394287,201.6875,421.0,99.0,0.0625,201.6875,421.0,99.0,0.0625,0.0,469.0,469.0,469.0,1.0,79.01171138463542,2.4741360461339355,0.010351490695029497,4.4357024328783154,2.122295306995511,88.55554088065401,24.484571237878964,0.0009646343020249275,0.4133540613995262,10731.0,88.55554088065401,121.17818821142012,2.0,2.0,2.0,,0.02500000223517418,0.0,0.13333334028720856,0.13333334028720856,True,False,False,False,True,False,True,True,True,True
436.0,17081.0,17081.0,0.0,17081.0,17081.0,17081.0,0.633155107498169,1.0,0.061258167028427124,0.003940416965633631,0.007646504789590836,0.9996697902679443,1.9467763900756836,0.6524090766906738,0.0005652763065882027,0.00042190373642370105,1.9455525875091553,0.651819109916687,0.000589955598115921,0.001115504652261734,0.0031340718269348145,-0.0027803778648376465,1.0005909204483032,0.0005598068237304688,7.62939453125e-06,0.0,0.0,0.0,0.011769615113735199,0.011769607663154602,0.13546568155288696,1e-06,24.653997898101807,28.380859375,50.51074981689453,0.0,436.0,0.0,0.02916666679084301,0.46666666865348816,0.0,0.02916666679084301,0.46666666865348816,0.0,-0.011769624426960945,3.7499678134918213,-0.24999785423278809,-0.011769624426960945,3.7499678134918213,-0.24999785423278809,330.5625,512.0,214.0,0.0625,330.5625,512.0,214.0,0.0625,0.0,737.0,737.0,737.0,1.0,914.0953666642308,3.0508486479520798,0.009417873807251453,6.173252985812724,2.1213627699762583,925.9476154032163,172.8295266901552,0.0005513654825391636,0.36141051377628497,17081.0,925.9476154032163,18.44704788462774,2.0,2.0,2.0,,0.02916666679084301,0.0,0.46666666865348816,0.46666666865348816,True,False,False,False,True,False,True,True,True,True
437.0,9404.0,9404.0,0.0,9404.0,9404.0,9404.0,0.7074064016342163,1.0,0.061397701501846313,0.004217096138745546,0.007962670177221298,0.9996507167816162,2.05761456489563,0.7042272686958313,-4.543084742181236e-06,0.0004258330154698342,2.0573666095733643,0.7041164636611938,0.00011084787547588348,0.0017329584807157516,0.007229924201965332,-0.0038851499557495117,1.000113844871521,0.001716017723083496,0.8709191083908081,0.0,0.0,0.0,-0.1334102377295494,-0.13341024518013,0.18534153699874878,1e-06,24.653997898101807,28.380859375,50.59095764160156,0.0,437.0,0.0,0.08750000596046448,0.5333333611488342,0.0,0.08750000596046448,0.5333333611488342,0.0,0.13341024518013,3.064384937286377,-0.6014213562011719,0.13341024518013,3.064384937286377,-0.6014213562011719,229.75,392.0,124.0,0.0625,229.75,392.0,124.0,0.0625,0.0,358.0,358.0,358.0,1.0,704.0714209610596,2.3357574911788106,0.010054232086986303,4.064160135108978,2.456508155912161,713.4394633006305,191.53194259005974,0.001069144203209943,0.4321735575402996,9404.0,713.4394633006305,13.181216464384624,2.0,2.0,2.0,,0.08750000596046448,0.0,0.5333333611488342,0.5333333611488342,True,False,False,False,True,False,True,True,True,True
438.0,13774.0,13774.0,0.0,13774.0,13774.0,13774.0,0.8090308308601379,1.0,0.05080056190490723,0.0043167355470359325,0.007717588916420937,0.9996827840805054,2.3995423316955566,0.8424373269081116,0.0009691843879409134,0.000429134612204507,2.3983027935028076,0.8415948748588562,0.0008425489068031311,0.0017219483852386475,0.005115926265716553,-0.004651665687561035,1.000845193862915,-0.00022405385971069336,-0.03335714340209961,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,24.653997898101807,28.380859375,50.480064392089844,0.0,438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.875,512.0,139.0,0.0625,247.875,512.0,139.0,0.0625,0.0,613.0,613.0,613.0,1.0,75.01165818609297,2.7929995842278004,0.009772873017936945,5.367441593669355,2.1037168921902776,85.78645372809842,18.913680833608918,0.0007095159734236202,0.3896792212624768,13774.0,85.78645372809842,160.56148029684172,2.0,2.0,2.0,,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False
439.0,29155.0,29155.0,0.0,29155.0,29155.0,29155.0,0.6377115249633789,1.0,0.05978512763977051,0.004003598820418119,0.0076333642937242985,0.9996677041053772,1.9205169677734375,0.6470259428024292,-0.00012985199282411486,0.0004272842488717288,1.920582890510559,0.647082507610321,-5.6607648730278015e-05,0.0011618640273809433,0.0028693079948425293,-0.0029273033142089844,0.9999445676803589,0.0019807815551757812,0.7754286527633667,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,24.653997898101807,28.380859375,50.5240364074707,0.0,439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.1875,512.0,199.0,0.1875,358.1875,512.0,199.0,0.1875,0.0,1464.0,1464.0,1464.0,1.0,173.02759745996445,4.306619215756655,0.00943728070706129,10.37432241300121,2.1104170181788504,190.32756240386516,30.191519361361795,0.0003236933873113116,0.3558333875150475,29155.0,190.32756240386516,153.18327851083708,2.0,2.0,2.0,,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False
440.0,16301.0,16301.0,0.0,16301.0,16301.0,16301.0,0.8855209946632385,1.0,0.09157922863960266,0.004431529901921749,0.00787938293069601,0.9996797442436218,2.565603256225586,0.9202220439910889,0.0005762173095718026,0.00048351252917200327,2.564171075820923,0.9197028875350952,0.0005191713571548462,0.0019399747252464294,0.004855513572692871,-0.005330860614776611,1.0005221366882324,0.0007835626602172852,0.2576470375061035,0.0,0.0,0.0,0.01481340080499649,0.014813408255577087,0.1643686294555664,1e-06,24.653997898101807,28.380859375,50.633811950683594,0.0,440.0,0.0,0.008333333767950535,0.06666667014360428,0.0,0.008333333767950535,0.06666667014360428,0.0,-0.014813431538641453,2.5616252422332764,-0.3659464418888092,-0.014813431538641453,2.5616252422332764,-0.3659464418888092,291.8125,512.0,157.0,0.0625,291.8125,512.0,157.0,0.0625,0.0,727.0,727.0,727.0,1.0,75.01141494186595,3.0044019082561135,0.009547608904540539,6.054715359117836,2.1197427567094564,86.69851517584175,16.065841709545076,0.0005857069446377854,0.37143214275920716,16301.0,86.69851517584175,188.0193676551247,2.0,2.0,2.0,,0.008333333767950535,0.0,0.06666667014360428,0.06666667014360428,True,False,False,False,True,False,True,True,True,True
441.0,13079.0,13079.0,0.0,13079.0,13079.0,13079.0,0.8062542676925659,1.0,0.05868875980377197,0.004218902438879013,0.0078120664693415165,0.9996886849403381,2.627300500869751,0.9074653387069702,0.0008607085328549147,0.0004560889210551977,2.622917652130127,0.9063414335250854,0.0011239629238843918,0.002200266346335411,0.007773756980895996,-0.002307713031768799,1.001128077507019,0.00010132789611816406,0.1839219331741333,0.0,0.0,0.0,-0.034816134721040726,-0.034816134721040726,0.16146747767925262,1e-06,24.653997898101807,28.380859375,50.43522644042969,0.0,441.0,0.0,0.5916666388511658,1.0,0.0,0.5916666388511658,1.0,0.0,0.0348161980509758,0.9277797341346741,-1.3443337678909302,0.0348161980509758,0.9277797341346741,-1.3443337678909302,269.4375,506.0,114.0,0.0625,269.4375,506.0,114.0,0.0625,0.0,548.0,548.0,548.0,1.0,58.00924761407077,2.754960163962096,0.010217037983238697,5.280254578217864,2.103472865652293,68.65908939065412,13.456100119246294,0.0007811788350209264,0.40372005338465206,13079.0,68.65908939065412,190.49189431545702,2.0,2.0,2.0,,0.5916666388511658,0.0,1.0,1.0,True,False,False,False,True,True,True,True,True,True
