problem_id,title,difficulty,passed_direct,status_direct,test_pass_ratio_direct,prompt_tokens_direct,completion_tokens_direct,total_tokens_direct,generation_time_direct,execution_time_direct,total_runtime_direct,passed_self_plan,status_self_plan,test_pass_ratio_self_plan,prompt_tokens_self_plan,completion_tokens_self_plan,total_tokens_self_plan,generation_time_self_plan,execution_time_self_plan,total_runtime_self_plan,passed_teacher_plan,status_teacher_plan,test_pass_ratio_teacher_plan,prompt_tokens_teacher_plan,completion_tokens_teacher_plan,total_tokens_teacher_plan,generation_time_teacher_plan,execution_time_teacher_plan,total_runtime_teacher_plan,direct_self_teacher_pattern
abc331_d,Tile Pattern,hard,False,RUNTIME_ERROR,0.0,884,717,1601,6.532415285997558,1.0186651590047404,7.551080445002299,False,RUNTIME_ERROR,0.0,2055,508,2563,4.674739313952159,0.35470081301173195,5.029440126963891,False,RUNTIME_ERROR,0.0,1180,463,1643,4.247336486005224,0.13600537198362872,4.383341857988853,F-F-F
abc331_e,Set Meal,hard,False,TIMEOUT,0.5333333333333333,903,199,1102,1.8373727870057337,35.48162862902973,37.31900141603546,False,RUNTIME_ERROR,0.06666666666666667,2053,475,2528,4.371281464002095,0.44640974199865013,4.817691206000745,False,WRONG_ANSWER,0.06666666666666667,1133,278,1411,2.5566867390298285,0.5357535170041956,3.092440256034024,F-F-F
abc332_a,Online Shopping,easy,False,RUNTIME_ERROR,0.0,692,206,898,1.889746515022125,0.07975307299057022,1.9694995880126953,True,PASS,1.0,1649,296,1945,2.7394411580753513,0.07507772999815643,2.8145188880735077,True,PASS,1.0,839,101,940,0.9407473420142196,0.07614360901061445,1.016890951024834,F-P-P
abc332_b,Glass and Mug,easy,True,PASS,1.0,633,127,760,1.1725606590043753,0.07175841002026573,1.244319069024641,True,PASS,1.0,1559,403,1962,3.701152022986207,0.07499026600271463,3.776142288988922,True,PASS,1.0,826,158,984,1.457497107970994,0.07075611600885168,1.5282532239798456,P-P-P
abc332_c,T,medium,False,WRONG_ANSWER,0.3333333333333333,791,165,956,1.5185971019673161,0.07854549598414451,1.5971425979514606,False,WRONG_ANSWER,0.6,1861,359,2220,3.3129237329703756,0.07746328896610066,3.3903870219364762,True,PASS,1.0,1008,202,1210,1.8638034969917499,0.07611135096522048,1.9399148479569703,F-F-P
abc332_d,Swapping Puzzle,hard,False,WRONG_ANSWER,0.3125,1645,656,2301,6.068258694955148,0.08498348895227537,6.153242183907423,False,WRONG_ANSWER,0.5,3550,601,4151,5.627940234960988,0.08542875701095909,5.713368991971947,True,PASS,1.0,1880,320,2200,3.0071805990301073,0.13697385403793305,3.1441544530680403,F-F-P
abc333_a,Three Threes,easy,True,PASS,1.0,216,16,232,0.16158602002542466,0.04493233695393428,0.20651835697935894,True,PASS,1.0,671,206,877,1.8859843909740448,0.04652633104706183,1.9325107220211066,True,PASS,1.0,343,43,386,0.3991298869950697,0.04494354804046452,0.4440734350355342,P-P-P
abc333_b,Pentagon,easy,False,WRONG_ANSWER,0.8,377,287,664,2.6043037970084697,0.07746707700425759,2.6817708740127273,False,WRONG_ANSWER,0.8,1007,459,1466,4.197261396970134,0.07860280998283997,4.275864206952974,False,RUNTIME_ERROR,0.0,581,148,729,1.3634614900220186,0.07669796200934798,1.4401594520313665,F-F-F
abc333_c,Repunit Trio,medium,False,SYNTAX_ERROR,0.0,331,1024,1355,9.275987808010541,0.0,9.275987808010541,False,TIMEOUT,0.0,878,329,1207,3.010516785958316,20.448256956005935,23.45877374196425,True,PASS,1.0,566,192,758,1.7617591780144721,0.07871898199664429,1.8404781600111164,F-F-P
abc333_d,Erase Leaves,medium,False,RUNTIME_ERROR,0.0,651,254,905,2.325670052028727,1.652274510008283,3.9779445620370097,False,RUNTIME_ERROR,0.0,1520,277,1797,2.558827490953263,1.1912115160375834,3.7500390069908462,False,RUNTIME_ERROR,0.0,876,235,1111,2.155048782005906,1.5704472880461253,3.7254960700520314,F-F-F
abc333_e,Takahashi Quest,hard,False,TIMEOUT,0.0,1139,369,1508,3.3895144229754806,14.099807764985599,17.48932218796108,False,WRONG_ANSWER,0.0,2598,573,3171,5.304196324956138,0.46193940698867664,5.766135731944814,False,WRONG_ANSWER,0.2,1354,207,1561,1.9389506580191664,0.26968164602294564,2.208632304042112,F-F-F
abc334_a,Christmas Present,easy,True,PASS,1.0,297,49,346,0.4532757619745098,0.061742526944726706,0.5150182889192365,True,PASS,1.0,815,194,1009,1.7781385369598866,0.0626476319739595,1.840786168933846,True,PASS,1.0,422,49,471,0.45944840501761064,0.06075078499270603,0.5201991900103167,P-P-P
abc334_b,Christmas Trees,medium,False,WRONG_ANSWER,0.06666666666666667,572,170,742,1.564550242968835,0.0745406019850634,1.6390908449538983,False,WRONG_ANSWER,0.3333333333333333,1374,282,1656,2.6012636410305277,0.0788419809541665,2.680105621984694,True,PASS,1.0,809,85,894,0.7959837959497236,0.07596644200384617,0.8719502379535697,F-F-P
abc334_c,Socks 2,medium,False,WRONG_ANSWER,0.07142857142857142,584,133,717,1.22606990596978,0.2843197319889441,1.510389637958724,False,RUNTIME_ERROR,0.21428571428571427,1429,348,1777,3.205243803036865,0.14120600098976865,3.3464498040266335,False,RUNTIME_ERROR,0.42857142857142855,866,272,1138,2.4897842580103315,0.12479276501107961,2.614577023021411,F-F-F
abc334_d,Reindeer and Sleigh,medium,True,PASS,1.0,566,454,1020,4.13187330000801,2.904114276985638,7.035987576993648,False,TIMEOUT,0.0,1467,596,2063,5.4479058010620065,60.039143581001554,65.48704938206356,False,WRONG_ANSWER,0.0,773,153,926,1.4110367629909888,1.7368640240165405,3.1479007870075293,P-F-F
abc334_e,Christmas Color Grid 1,hard,False,RUNTIME_ERROR,0.0,808,604,1412,5.500072278024163,0.11960552900563926,5.619677807029802,False,RUNTIME_ERROR,0.0,1912,937,2849,8.567857296031434,0.5232495419913903,9.091106838022824,False,WRONG_ANSWER,0.0,1041,618,1659,5.655087178980466,5.582239594950806,11.237326773931272,F-F-F
abc335_a,202<s>3</s>,easy,True,PASS,1.0,335,47,382,0.4353041470167227,0.07937112101353705,0.5146752680302598,True,PASS,1.0,875,196,1071,1.8048693419550546,0.08223494503181428,1.8871042869868688,True,PASS,1.0,486,46,532,0.4340359659981914,0.07925392297329381,0.5132898889714852,P-P-P
abc335_b,Tetrahedral Number,easy,False,WRONG_ANSWER,0.07692307692307693,641,77,718,0.7227755860076286,0.07407797098858282,0.7968535569962114,False,WRONG_ANSWER,0.07692307692307693,1525,229,1754,2.1284670940367505,0.06759102805517614,2.1960581220919266,False,WRONG_ANSWER,0.07692307692307693,849,79,928,0.7425137149984948,0.06646858400199562,0.8089822990004905,F-F-F
abc335_c,Loong Tracking,medium,False,RUNTIME_ERROR,0.0,541,356,897,3.245064252987504,0.6250992889981717,3.8701635419856757,False,RUNTIME_ERROR,0.0,1387,577,1964,5.267713110952172,0.6432414169539697,5.910954527906142,False,WRONG_ANSWER,0.0,776,295,1071,2.6943704949808307,1.0252700860146433,3.719640580995474,F-F-F
abc335_d,Loong and Takahashi,medium,False,WRONG_ANSWER,0.0,761,288,1049,2.6352570329909213,0.08238717500353232,2.7176442079944536,False,WRONG_ANSWER,0.0,1762,472,2234,4.330858917965088,0.06824533699546009,4.399104254960548,True,PASS,1.0,967,272,1239,2.4986568709718995,0.06873572705080733,2.567392598022707,F-F-P
abc336_a,Long Loong,easy,True,PASS,1.0,260,57,317,0.5249897390021943,0.052317904017399997,0.5773076430195943,True,PASS,1.0,799,256,1055,2.336216947005596,0.05164456501370296,2.387861512019299,True,PASS,1.0,393,28,421,0.2699507669894956,0.04963106499053538,0.319581831980031,P-P-P
abc336_b,CTZ,easy,True,PASS,1.0,343,155,498,1.408817938005086,0.07787805201951414,1.4866959900246002,True,PASS,1.0,1026,331,1357,3.03589097794611,0.07506430195644498,3.110955279902555,True,PASS,1.0,519,68,587,0.6351572630228475,0.07107940397690982,0.7062366669997573,P-P-P
abc336_c,Even Digits,medium,False,TIMEOUT,0.0,352,392,744,3.556107759999577,35.131390239985194,38.68749799998477,False,TIMEOUT,0.07692307692307693,916,311,1227,2.8447053350391798,35.156727720983326,38.001433056022506,False,WRONG_ANSWER,0.07692307692307693,601,123,724,1.1362049679737538,0.06440869200741872,1.2006136599811725,F-F-F
abc336_d,Pyramid,medium,False,WRONG_ANSWER,0.0,583,171,754,1.572126037965063,0.4674927219748497,2.0396187599399127,False,WRONG_ANSWER,0.0,1505,462,1967,4.236450468946714,0.2642435870366171,4.500694055983331,False,WRONG_ANSWER,0.8,836,210,1046,1.9273516199900769,0.6002382370061241,2.527589856996201,F-F-F
abc337_a,Scoreboard,easy,True,PASS,1.0,502,126,628,1.157676599046681,0.06842714897356927,1.2261037480202504,True,PASS,1.0,1283,315,1598,2.898084584972821,0.06679711898323148,2.9648817039560527,True,PASS,1.0,634,112,746,1.0360846500261687,0.06635085598099977,1.1024355060071684,P-P-P
abc337_b,Extended ABC,easy,False,WRONG_ANSWER,0.75,559,219,778,2.0057216599816456,0.08474207000108436,2.09046372998273,False,WRONG_ANSWER,0.1875,1401,401,1802,3.6794187700143084,0.08146613498684019,3.7608849050011486,False,WRONG_ANSWER,0.375,739,52,791,0.49789381597656757,0.07965279498603195,0.5775466109625995,F-F-F
abc337_c,Lining Up 2,medium,False,RUNTIME_ERROR,0.0,805,525,1330,4.783012344036251,0.20895932300481945,4.991971667041071,False,WRONG_ANSWER,0.0,1870,255,2125,2.372639930981677,0.4669817020185292,2.839621633000206,False,WRONG_ANSWER,0.06666666666666667,990,147,1137,1.3679036989924498,0.2999291209853254,1.6678328199777752,F-F-F
abc337_d,Cheating Gomoku Narabe,medium,False,RUNTIME_ERROR,0.25,798,276,1074,2.5245003410382196,0.3587007020250894,2.883201043063309,False,WRONG_ANSWER,0.125,1877,653,2530,5.982738872990012,0.36695207096636295,6.349690943956375,False,TIMEOUT,0.25,1046,247,1293,2.272232506016735,25.268067576980684,27.54030008299742,F-F-F
abc337_e,Bad Juice,hard,False,RUNTIME_ERROR,0.0,1051,410,1461,3.7526267929933965,0.06788067298475653,3.820507465978153,False,RUNTIME_ERROR,0.0,2347,435,2782,4.025805657031015,0.06639906199416146,4.092204719025176,False,RUNTIME_ERROR,0.0,1283,162,1445,1.5143925169832073,0.0672561310348101,1.5816486480180174,F-F-F
abc338_a,Capitalized?,easy,True,PASS,1.0,324,107,431,0.9752453659893945,0.08313907199772075,1.0583844379871152,True,PASS,1.0,911,261,1172,2.3918847929453477,0.08156919799512252,2.4734539909404702,True,PASS,1.0,470,79,549,0.7325336479698308,0.0800888910307549,0.8126225390005857,P-P-P
abc338_b,Frequency,easy,True,PASS,1.0,321,138,459,1.2526767419767566,0.0651593980146572,1.3178361399914138,True,PASS,1.0,881,301,1182,2.755523946019821,0.06705604598391801,2.822579992003739,True,PASS,1.0,495,148,643,1.3567327589844353,0.062380006012972444,1.4191127649974078,P-P-P
abc338_c,Leftover Recipes,medium,False,RUNTIME_ERROR,0.125,882,120,1002,1.1155800319975242,0.08125332999043167,1.1968333619879559,False,RUNTIME_ERROR,0.1875,2045,440,2485,4.060022996040061,13.208172090002336,17.268195086042397,True,PASS,1.0,1132,215,1347,1.9848458699998446,1.077090731007047,3.0619366010068916,F-F-P
abc338_d,Island Tour,hard,False,RUNTIME_ERROR,0.0,984,803,1787,7.346943537995685,0.6934807539801113,8.040424291975796,False,TIMEOUT,0.06666666666666667,2200,370,2570,3.428058276011143,12.182819837005809,15.610878113016952,False,RUNTIME_ERROR,0.06666666666666667,1279,308,1587,2.8458247400121763,0.33555116498610005,3.1813759049982764,F-F-F
abc338_e,Chords,hard,False,WRONG_ANSWER,0.6,443,263,706,2.3963266980135813,0.7190341390087269,3.1153608370223083,False,SYNTAX_ERROR,0.0,1088,494,1582,4.512146723049227,0.0,4.512146723049227,False,WRONG_ANSWER,0.0,631,175,806,1.6055752389947884,0.42119657300645486,2.0267718120012432,F-F-F
abc338_f,Negative Traveling Salesman,hard,False,RUNTIME_ERROR,0.0,765,558,1323,5.084316045977175,0.08037078898632899,5.164686834963504,False,WRONG_ANSWER,0.06666666666666667,1835,663,2498,6.07363423705101,0.08326133800437674,6.156895575055387,False,RUNTIME_ERROR,0.06666666666666667,1040,356,1396,3.2641470229718834,0.07639696996193379,3.340543992933817,F-F-F
abc339_a,TLD,easy,False,WRONG_ANSWER,0.0,291,91,382,0.831516485020984,0.07815687102265656,0.9096733560436405,False,WRONG_ANSWER,0.375,873,268,1141,2.4530526130110957,0.081989529018756,2.5350421420298517,True,PASS,1.0,427,74,501,0.6856835919898003,0.07883248804137111,0.7645160800311714,F-F-P
abc339_b,Langton's Takahashi,medium,False,WRONG_ANSWER,0.2,555,267,822,2.4457042629946955,0.07957265397999436,2.52527691697469,False,WRONG_ANSWER,0.2,1377,408,1785,3.7435920310090296,0.07755374995758757,3.821145780966617,False,WRONG_ANSWER,0.0,772,231,1003,2.117379045987036,0.07659667503321543,2.1939757210202515,F-F-F
abc339_c,Perfect Bus,medium,False,TIMEOUT,0.13333333333333333,443,187,630,1.707141168997623,30.18503241299186,31.892173581989482,False,WRONG_ANSWER,0.13333333333333333,1208,410,1618,3.755390580976382,0.3285700369742699,4.083960617950652,True,PASS,1.0,656,114,770,1.0578084459993988,0.3216650779941119,1.3794735239935108,F-F-P
abc339_d,Synchronized Players,medium,False,WRONG_ANSWER,0.06666666666666667,662,424,1086,3.861916603986174,0.10066009097499773,3.9625766949611716,False,WRONG_ANSWER,0.06666666666666667,1606,621,2227,5.675158049969468,0.11379794002277777,5.788955989992246,False,RUNTIME_ERROR,0.0,887,429,1316,3.913452757988125,0.0919192370492965,4.005371995037422,F-F-F
abc340_a,Arithmetic Progression,easy,True,PASS,1.0,334,125,459,1.1375241429777816,0.062114008993376046,1.1996381519711576,True,PASS,1.0,927,269,1196,2.470187562983483,0.06215737899765372,2.532344941981137,True,PASS,1.0,491,35,526,0.3350576739758253,0.0594344440032728,0.3944921179790981,P-P-P
abc340_b,Append,easy,True,PASS,1.0,516,80,596,0.7434210060164332,0.06555974396178499,0.8089807499782182,True,PASS,1.0,1263,377,1640,3.4634588990011252,0.06537035194924101,3.5288292509503663,True,PASS,1.0,678,143,821,1.3199396890122443,0.06379584496608004,1.3837355339783244,P-P-P
abc340_c,Divide and Divide,medium,False,WRONG_ANSWER,0.0,678,382,1060,3.481984205020126,0.05803555896272883,3.540019763982855,False,WRONG_ANSWER,0.09090909090909091,1732,362,2094,3.341126958024688,0.05594050500076264,3.3970674630254507,True,PASS,1.0,924,78,1002,0.740259354992304,0.0550092039629817,0.7952685589552857,F-F-P
abc340_d,Super Takahashi Bros.,hard,False,RUNTIME_ERROR,0.0,745,563,1308,5.130052580032498,0.08596200699685141,5.216014587029349,False,RUNTIME_ERROR,0.0,1740,351,2091,3.2400722119491547,0.805756020010449,4.045828231959604,False,WRONG_ANSWER,0.13333333333333333,947,237,1184,2.179846758954227,1.4269397140014917,3.6067864729557186,F-F-F
abc340_e,Mancala 2,hard,False,TIMEOUT,0.06666666666666667,549,177,726,1.6245586699806154,65.09450493601616,66.71906360599678,False,TIMEOUT,0.0,1508,505,2013,4.631977011973504,65.08688898500986,69.71886599698337,False,TIMEOUT,0.13333333333333333,805,422,1227,3.844846982974559,27.51213370799087,31.35698069096543,F-F-F
abc341_a,Print 341,easy,False,WRONG_ANSWER,0.08333333333333333,262,43,305,0.3983376250253059,0.059920180996414274,0.45825780602172017,False,WRONG_ANSWER,0.0,755,252,1007,2.299726900062524,0.06207128899404779,2.3617981890565716,True,PASS,1.0,391,55,446,0.5121277500293218,0.0618608919903636,0.5739886420196854,F-F-P
abc341_b,Foreign Exchange,easy,False,RUNTIME_ERROR,0.0,759,189,948,1.7366696979734115,0.829973206971772,2.5666429049451835,False,RUNTIME_ERROR,0.0,1804,338,2142,3.120562137977686,0.97945763298776,4.100019770965446,False,RUNTIME_ERROR,0.0,949,175,1124,1.6194252119748853,0.47433887800434604,2.0937640899792314,F-F-F
abc341_c,Takahashi Gets Lost,medium,False,RUNTIME_ERROR,0.0,993,329,1322,3.017057141987607,1.9645731470081955,4.981630288995802,False,TIMEOUT,0.0,2245,496,2741,4.56822611897951,45.942206688050646,50.510432807030156,False,WRONG_ANSWER,0.0,1239,406,1645,3.732403931033332,1.840292462031357,5.572696393064689,F-F-F
abc341_d,Only one of two,medium,False,TIMEOUT,0.26666666666666666,418,389,807,3.5347673700307496,30.707694833981805,34.242462204012554,False,TIMEOUT,0.26666666666666666,1102,483,1585,4.405058855947573,46.790164046979044,51.195222902926616,True,PASS,1.0,646,171,817,1.5738632790162228,0.07783591200131923,1.651699191017542,F-F-P
abc341_e,Alternating String,hard,False,RUNTIME_ERROR,0.35714285714285715,816,345,1161,3.152137177006807,2.6780167600372806,5.830153937044088,False,WRONG_ANSWER,0.2857142857142857,1857,706,2563,6.468289464013651,10.332864575029816,16.801154039043467,False,RUNTIME_ERROR,0.0,1063,488,1551,4.470323290966917,0.1351310730096884,4.605454363976605,F-F-F
abc341_f,Breakdown,hard,False,RUNTIME_ERROR,0.06666666666666667,1028,343,1371,3.1454878529766575,0.12629654596094042,3.271784398937598,False,WRONG_ANSWER,0.06666666666666667,2387,563,2950,5.191015969030559,0.210344057995826,5.401360027026385,False,TIMEOUT,0.06666666666666667,1275,550,1825,5.059125986008439,60.09038047201466,65.1495064580231,F-F-F
abc342_a,Yay!,easy,False,WRONG_ANSWER,0.8461538461538461,263,99,362,0.9025818629888818,0.06859481695573777,0.9711766799446195,False,WRONG_ANSWER,0.15384615384615385,778,253,1031,2.3087151939980686,0.0684158549993299,2.3771310489973985,False,WRONG_ANSWER,0.9230769230769231,439,136,575,1.245325531985145,0.06659130100160837,1.3119168329867534,F-F-F
abc342_b,Which is ahead?,easy,True,PASS,1.0,562,157,719,1.4437666549929418,0.07374071900267154,1.5175073739956133,False,WRONG_ANSWER,0.0,1433,327,1760,3.0085443899733946,0.07350173604208976,3.0820461260154843,True,PASS,1.0,732,121,853,1.1203914810321294,0.07244111498584971,1.192832596017979,P-F-P
abc342_c,Many Replacement,medium,False,WRONG_ANSWER,0.0,586,84,670,0.7829785920330323,0.21465914696455002,0.9976377389975823,False,WRONG_ANSWER,0.2,1488,363,1851,3.337635552044958,0.44682627997826785,3.7844618320232257,False,WRONG_ANSWER,0.06666666666666667,800,181,981,1.6627511950209737,0.7713681209716015,2.434119315992575,F-F-F
abc342_d,Square Pair,medium,False,WRONG_ANSWER,0.14285714285714285,399,212,611,1.9297282409970649,0.27050523995421827,2.200233480951283,False,WRONG_ANSWER,0.0,1024,366,1390,3.353464349056594,0.4104853969765827,3.763949746033177,False,WRONG_ANSWER,0.2857142857142857,631,382,1013,3.4751545790350065,1.437384479038883,4.9125390580738895,F-F-F
abc342_e,Last Train,hard,False,TIMEOUT,0.0,1904,708,2612,6.594206262030639,65.13761982001597,71.73182608204661,False,TIMEOUT,0.0,4089,533,4622,5.063610220968258,6.068095970025752,11.13170619099401,False,TIMEOUT,0.0,2196,345,2541,3.2560353300068527,66.54292260098737,69.79895793099422,F-F-F
abc343_a,Wrong Answer,easy,False,WRONG_ANSWER,0.3333333333333333,316,25,341,0.23698385094758123,0.06252186599886045,0.2995057169464417,False,WRONG_ANSWER,0.75,918,287,1205,2.62533649103716,0.06355376599822193,2.688890257035382,False,WRONG_ANSWER,0.08333333333333333,460,78,538,0.7221600360353477,0.05915378697682172,0.7813138230121695,F-F-F
abc343_b,Adjacency Matrix,easy,True,PASS,1.0,620,120,740,1.1096135940169916,0.08873314800439402,1.1983467420213856,False,WRONG_ANSWER,0.2,1520,448,1968,4.110857069958001,0.08975006896071136,4.200607138918713,True,PASS,1.0,787,123,910,1.1385194839676842,0.08820746996207163,1.2267269539297558,P-F-P
abc343_c,343,medium,False,WRONG_ANSWER,0.7333333333333333,424,115,539,1.053255741018802,0.25923176400829107,1.312487505027093,False,WRONG_ANSWER,0.7333333333333333,1078,308,1386,2.8268974020611495,0.22116337600164115,3.0480607780627906,False,WRONG_ANSWER,0.7333333333333333,622,137,759,1.2611717040417716,0.2603032069746405,1.521474911016412,F-F-F
abc343_d,Diversity of Scores,medium,False,WRONG_ANSWER,0.0,871,131,1002,1.214188051992096,3.0281315510510467,4.242319603043143,False,WRONG_ANSWER,0.0,1964,245,2209,2.2912136369850487,1.7482375580002554,4.039451194985304,False,WRONG_ANSWER,0.06666666666666667,1090,297,1387,2.7254433699999936,2.9106744980090298,5.636117868009023,F-F-F
abc343_e,7x7x7,hard,False,WRONG_ANSWER,0.42857142857142855,1191,679,1870,6.222324694041163,0.07519925199449062,6.297523946035653,False,RUNTIME_ERROR,0.2857142857142857,2707,623,3330,5.781520007061772,0.07715981599176303,5.858679823053535,False,WRONG_ANSWER,0.42857142857142855,1436,524,1960,4.839565529022366,0.07317987596616149,4.912745404988527,F-F-F
abc344_d,String Bags,hard,False,RUNTIME_ERROR,0.0,652,436,1088,3.9722638619714417,0.1697032990050502,4.141967160976492,False,RUNTIME_ERROR,0.07142857142857142,1649,549,2198,5.029497067967895,0.14658588002203032,5.176082947989926,False,RUNTIME_ERROR,0.07142857142857142,939,176,1115,1.6273110290057957,0.14396097202552482,1.7712720010313205,F-F-F
abc344_a,Spoiler,easy,True,PASS,1.0,266,99,365,0.902100219973363,0.07188832096289843,0.9739885409362614,True,PASS,1.0,790,256,1046,2.33979596698191,0.07271308603230864,2.412509053014219,True,PASS,1.0,421,64,485,0.5934219700284302,0.07068151899147779,0.664103489019908,P-P-P
abc344_c,A+B+C,medium,False,RUNTIME_ERROR,0.09523809523809523,547,336,883,3.0626238860422745,4.193745885975659,7.256369772017933,True,PASS,1.0,1410,513,1923,4.697092282003723,2.939198885986116,7.636291167989839,True,PASS,1.0,765,161,926,1.4810488049988635,1.7737336430000141,3.2547824479988776,F-P-P
abc344_b,Delimiter,easy,True,PASS,1.0,422,80,502,0.7358042749692686,0.07648766197962686,0.8122919369488955,True,PASS,1.0,1076,215,1291,1.988115398969967,0.07928860402898863,2.0674040029989555,False,WRONG_ANSWER,0.0,582,88,670,0.8184677580138668,0.0755179839907214,0.8939857420045882,P-P-F
abc344_e,Insert or Erase,hard,False,TIMEOUT,0.4090909090909091,731,171,902,1.5755483190296218,65.68960728595266,67.26515560498228,False,TIMEOUT,0.13636363636363635,1726,622,2348,5.698877364047803,81.93513554701349,87.63401291106129,False,TIMEOUT,0.0,965,371,1336,3.3887375189806335,85.75676487199962,89.14550239098025,F-F-F
abc345_d,Tiling,hard,False,RUNTIME_ERROR,0.3448275862068966,552,335,887,3.0535314430017024,0.15252313000382856,3.206054573005531,False,WRONG_ANSWER,0.4482758620689655,1432,833,2265,7.590077784028836,0.15243915701285005,7.742516941041686,False,WRONG_ANSWER,0.5172413793103449,810,355,1165,3.2346405150019564,0.14867825899273157,3.383318773994688,F-F-F
abc345_b,Integer Division Returns,easy,True,PASS,1.0,487,50,537,0.46990464197006077,0.10965956497238949,0.5795642069424503,True,PASS,1.0,1210,233,1443,2.1537937140092254,0.11001325194956735,2.2638069659587927,True,PASS,1.0,667,43,710,0.41408645000774413,0.1093099860008806,0.5233964360086247,P-P-P
abc346_d,Gomamayo Sequence,medium,False,WRONG_ANSWER,0.043478260869565216,628,171,799,1.5706057400093414,0.4356556470156647,2.006261387025006,False,WRONG_ANSWER,0.043478260869565216,1521,471,1992,4.312340262986254,0.461901149014011,4.774241412000265,False,WRONG_ANSWER,0.043478260869565216,880,277,1157,2.532948671025224,4.225866844004486,6.75881551502971,F-F-F
abc346_b,Piano,easy,False,WRONG_ANSWER,0.5909090909090909,424,174,598,1.5871476629981771,0.1148339769570157,1.7019816399551928,False,WRONG_ANSWER,0.5454545454545454,1124,685,1809,6.238992928003427,0.10984868003288284,6.3488416080363095,False,WRONG_ANSWER,0.5454545454545454,645,137,782,1.2631765049882233,0.11272885400103405,1.3759053589892574,F-F-F
abc346_e,Paint,hard,False,TIMEOUT,0.0,882,210,1092,1.9291377049521543,129.127718940028,131.05685664498014,False,TIMEOUT,0.0,2030,481,2511,4.430402211961336,125.069992817007,129.50039502896834,False,WRONG_ANSWER,0.0,1146,335,1481,3.0751053050043993,2.6154692170093767,5.690574522013776,F-F-F
abc346_a,Adjacent Product,easy,True,PASS,1.0,365,86,451,0.7854872680036351,0.05722068500472233,0.8427079530083574,True,PASS,1.0,990,271,1261,2.4889665620285086,0.056935107975732535,2.545901670004241,True,PASS,1.0,503,76,579,0.7047491259872913,0.05568748700898141,0.7604366129962727,P-P-P
abc346_c,Σ,medium,False,TIMEOUT,0.18181818181818182,478,114,592,1.050020285998471,94.13154231000226,95.18156259600073,False,WRONG_ANSWER,0.045454545454545456,1302,412,1714,3.7729050570633262,0.5516114970087074,4.324516554072034,True,PASS,1.0,669,130,799,1.2000038409605622,0.5189381849486381,1.7189420259092003,F-F-P
abc347_c,Ideal Holidays,medium,False,WRONG_ANSWER,0.6071428571428571,501,174,675,1.592794737953227,0.3881385379936546,1.9809332759468816,False,WRONG_ANSWER,0.4642857142857143,1273,360,1633,3.30417783500161,0.3682232960127294,3.6724011310143396,False,WRONG_ANSWER,0.5,723,161,884,1.4808882839861326,0.707426264998503,2.1883145489846356,F-F-F
abc347_a,Divisible,easy,True,PASS,1.0,400,93,493,0.8535827200394124,0.07730146800167859,0.930884188041091,True,PASS,1.0,1097,351,1448,3.2123575800214894,0.07636808999814093,3.2887256700196303,True,PASS,1.0,553,110,663,1.0175550330313854,0.07862591196317226,1.0961809449945576,P-P-P
abc347_e,Set Add Query,hard,False,TIMEOUT,0.4090909090909091,633,147,780,1.3529395940131508,65.31657854799414,66.66951814200729,False,TIMEOUT,0.0,1556,338,1894,3.111752832948696,15.531397206010297,18.643150038958993,False,RUNTIME_ERROR,0.045454545454545456,898,278,1176,2.5471666189841926,0.17586605402175337,2.723032673005946,F-F-F
abc347_b,Substring,easy,False,WRONG_ANSWER,0.07692307692307693,260,55,315,0.5067881970317103,0.06752285204129294,0.5743110490730032,True,PASS,1.0,757,284,1041,2.586315739026759,0.07417976896977052,2.6604955079965293,True,PASS,1.0,455,88,543,0.8125790199846961,0.06975770101416856,0.8823367209988646,F-P-P
abc348_c,Colorful Beans,medium,False,WRONG_ANSWER,0.0,528,227,755,2.072575051977765,2.2109585410216823,4.283533592999447,False,WRONG_ANSWER,0.0,1284,364,1648,3.339074607938528,0.13048044801689684,3.469555055955425,True,PASS,1.0,703,87,790,0.8112380859674886,1.6505638200324029,2.4618019059998915,F-F-P
abc348_b,Farthest Point,easy,True,PASS,1.0,538,216,754,1.9734408889780752,0.12735004298156127,2.1007909319596365,True,PASS,1.0,1315,371,1686,3.401445342984516,0.1251923919771798,3.526637734961696,True,PASS,1.0,704,250,954,2.2845847560092807,0.11634008400142193,2.4009248400107026,P-P-P
abc348_a,Penalty Kick,easy,True,PASS,1.0,285,79,364,0.7245832690387033,0.07572181499563158,0.8003050840343349,True,PASS,1.0,825,231,1056,2.110093900002539,0.07560103200376034,2.1856949320062995,True,PASS,1.0,425,42,467,0.39511608198517933,0.07431325002107769,0.469429332006257,P-P-P
abc348_d,Medicines on Grid,hard,False,WRONG_ANSWER,0.6071428571428571,884,578,1462,5.265050150977913,0.3730076619540341,5.638057812931947,False,RUNTIME_ERROR,0.25,2077,702,2779,6.448409096978139,0.1783622429938987,6.626771339972038,False,TIMEOUT,0.14285714285714285,1169,489,1658,4.482653851970099,120.59134673100198,125.07400058297208,F-F-F
abc348_e,Minimize Sum of Distances,hard,False,TIMEOUT,0.0,627,640,1267,5.820045885047875,95.18217617098708,101.00222205603495,False,RUNTIME_ERROR,0.0,1491,344,1835,3.163709166983608,1.1327667249715887,4.296475891955197,False,RUNTIME_ERROR,0.0,867,230,1097,2.1071538780233823,1.6718687959946692,3.7790226740180515,F-F-F
